,Date,AwayTeam,HomeTeam,AwayFirst,AwaySecond,AwayThird,AwayFourth,AwayFinal,AwayML,HomeFirst,HomeSecond,HomeThird,HomeFourth,HomeFinal,HomeML,Spread,Favorite,TotalPoints,day,month,year
8060,2018-11-24,Houston,Cleveland,30.0,28.0,25.0,25.0,108.0,-330.0,29.0,34.0,30.0,24.0,117.0,267.0,6.5,Away,208.5,24,11,2018.0
8061,2018-11-24,NewOrleans,Washington,34.0,34.0,23.0,23.0,114.0,139.0,37.0,31.0,22.0,34.0,124.0,-159.0,3.5,Home,238.5,24,11,2018.0
8062,2018-11-24,Chicago,Minnesota,22.0,28.0,29.0,17.0,96.0,520.0,20.0,29.0,35.0,27.0,111.0,-725.0,11.5,Home,219.0,24,11,2018.0
8063,2018-11-24,Denver,OklahomaCity,33.0,30.0,16.0,26.0,105.0,199.0,23.0,19.0,24.0,32.0,98.0,-240.0,6.0,Home,217.0,24,11,2018.0
8064,2018-11-24,SanAntonio,Milwaukee,36.0,32.0,34.0,27.0,129.0,398.0,37.0,30.0,28.0,40.0,135.0,-522.0,10.0,Home,227.0,24,11,2018.0
8065,2018-11-24,Sacramento,GoldenState,29.0,35.0,29.0,23.0,116.0,222.0,28.0,32.0,35.0,22.0,117.0,-270.0,6.5,Home,226.0,24,11,2018.0
8066,2018-11-24,Boston,Dallas,26.0,30.0,26.0,22.0,104.0,-140.0,32.0,27.0,28.0,26.0,113.0,120.0,2.5,Away,213.0,24,11,2018.0
8067,2018-11-25,Orlando,LALakers,19.0,32.0,35.0,22.0,108.0,275.0,29.0,23.0,19.0,33.0,104.0,-350.0,7.5,Home,217.0,25,11,2018.0
8068,2018-11-25,Phoenix,Detroit,32.0,28.0,24.0,23.0,107.0,300.0,27.0,35.0,21.0,35.0,118.0,-400.0,8.5,Home,221.5,25,11,2018.0
8069,2018-11-25,Miami,Toronto,29.0,25.0,35.0,26.0,115.0,650.0,36.0,27.0,38.0,24.0,125.0,-1000.0,12.0,Home,215.0,25,11,2018.0
8070,2018-11-25,Philadelphia,Brooklyn,25.0,29.0,35.0,38.0,127.0,-200.0,32.0,36.0,34.0,23.0,125.0,170.0,4.5,Away,225.5,25,11,2018.0
8071,2018-11-25,NewYork,Memphis,21.0,22.0,35.0,25.0,103.0,285.0,26.0,26.0,19.0,27.0,98.0,-370.0,8.0,Home,205.5,25,11,2018.0
8072,2018-11-25,Charlotte,Atlanta,43.0,23.0,31.0,26.0,123.0,-300.0,32.0,33.0,35.0,24.0,124.0,240.0,6.5,Away,228.5,25,11,2018.0
8073,2018-11-25,Utah,Sacramento,30.0,29.0,32.0,42.0,133.0,-180.0,26.0,24.0,30.0,32.0,112.0,150.0,4.0,Away,218.5,25,11,2018.0
8074,2018-11-25,LAClippers,Portland,24.0,21.0,38.0,21.0,104.0,150.0,28.0,30.0,16.0,26.0,100.0,-180.0,4.0,Home,227.0,25,11,2018.0
8075,2018-11-26,Minnesota,Cleveland,29.0,25.0,21.0,27.0,102.0,-240.0,26.0,21.0,24.0,24.0,95.0,190.0,6.0,Away,214.5,26,11,2018.0
8076,2018-11-26,Milwaukee,Charlotte,35.0,17.0,28.0,27.0,107.0,-200.0,32.0,33.0,28.0,17.0,110.0,170.0,4.5,Away,234.0,26,11,2018.0
8077,2018-11-26,Houston,Washington,42.0,23.0,33.0,27.0,131.0,105.0,30.0,37.0,27.0,31.0,135.0,-125.0,1.5,Home,223.0,26,11,2018.0
8078,2018-11-26,SanAntonio,Chicago,27.0,25.0,28.0,28.0,108.0,-280.0,27.0,23.0,33.0,24.0,107.0,230.0,6.5,Away,215.0,26,11,2018.0
8079,2018-11-26,Boston,NewOrleans,34.0,23.0,32.0,35.0,124.0,110.0,21.0,27.0,31.0,28.0,107.0,-130.0,2.0,Home,228.0,26,11,2018.0
8080,2018-11-26,Indiana,Utah,33.0,25.0,31.0,32.0,121.0,170.0,25.0,22.0,23.0,18.0,88.0,-200.0,4.5,Home,206.5,26,11,2018.0
8081,2018-11-26,Orlando,GoldenState,25.0,39.0,19.0,27.0,110.0,240.0,26.0,21.0,32.0,37.0,116.0,-300.0,7.0,Home,215.0,26,11,2018.0
8082,2018-11-27,NewYork,Detroit,19.0,24.0,27.0,38.0,108.0,275.0,24.0,27.0,30.0,34.0,115.0,-350.0,7.5,Home,220.0,27,11,2018.0
8083,2018-11-27,Atlanta,Miami,35.0,33.0,32.0,15.0,115.0,260.0,38.0,14.0,34.0,27.0,113.0,-330.0,7.5,Home,224.0,27,11,2018.0
8084,2018-11-27,Toronto,Memphis,31.0,28.0,34.0,29.0,122.0,-250.0,32.0,39.0,26.0,17.0,114.0,200.0,5.5,Away,208.5,27,11,2018.0
8085,2018-11-27,Indiana,Phoenix,26.0,35.0,20.0,28.0,109.0,-145.0,26.0,28.0,23.0,27.0,104.0,125.0,2.5,Away,216.5,27,11,2018.0
8086,2018-11-27,LALakers,Denver,26.0,24.0,21.0,14.0,85.0,130.0,30.0,28.0,31.0,28.0,117.0,-150.0,3.0,Home,219.0,27,11,2018.0
8087,2018-11-28,NewYork,Philadelphia,27.0,21.0,20.0,23.0,91.0,750.0,41.0,27.0,25.0,24.0,117.0,-1200.0,12.5,Home,227.0,28,11,2018.0
8088,2018-11-28,Atlanta,Charlotte,28.0,21.0,26.0,19.0,94.0,650.0,24.0,31.0,31.0,22.0,108.0,-1000.0,12.0,Home,231.0,28,11,2018.0
8089,2018-11-28,Utah,Brooklyn,17.0,26.0,27.0,31.0,101.0,-170.0,16.0,26.0,36.0,13.0,91.0,145.0,3.5,Away,215.0,28,11,2018.0
8090,2018-11-28,SanAntonio,Minnesota,25.0,9.0,24.0,31.0,89.0,155.0,28.0,29.0,35.0,36.0,128.0,-185.0,4.5,Home,215.5,28,11,2018.0
8091,2018-11-28,Dallas,Houston,36.0,38.0,22.0,32.0,128.0,200.0,28.0,28.0,33.0,19.0,108.0,-250.0,5.5,Home,217.0,28,11,2018.0
8092,2018-11-28,Chicago,Milwaukee,40.0,22.0,27.0,24.0,113.0,1100.0,30.0,33.0,29.0,24.0,116.0,-2500.0,15.0,Home,230.0,28,11,2018.0
8093,2018-11-28,Cleveland,OklahomaCity,28.0,19.0,15.0,21.0,83.0,750.0,21.0,26.0,26.0,27.0,100.0,-1200.0,12.5,Home,215.5,28,11,2018.0
8094,2018-11-28,Washington,NewOrleans,24.0,23.0,34.0,23.0,104.0,230.0,31.0,36.0,31.0,27.0,125.0,-280.0,6.5,Home,242.0,28,11,2018.0
8095,2018-11-28,Orlando,Portland,30.0,33.0,21.0,28.0,112.0,400.0,33.0,22.0,40.0,20.0,115.0,-550.0,10.0,Home,215.0,28,11,2018.0
8096,2018-11-28,Phoenix,LAClippers,22.0,27.0,25.0,25.0,99.0,600.0,26.0,23.0,40.0,26.0,115.0,-900.0,12.0,Home,230.0,28,11,2018.0
8097,2018-11-29,GoldenState,Toronto,25.0,33.0,30.0,31.0,128.0,375.0,38.0,29.0,29.0,23.0,131.0,-500.0,9.5,Home,223.0,29,11,2018.0
8098,2018-11-29,LAClippers,Sacramento,42.0,29.0,30.0,32.0,133.0,-135.0,26.0,42.0,25.0,28.0,121.0,115.0,2.0,Away,236.0,29,11,2018.0
8099,2018-11-29,Indiana,LALakers,15.0,35.0,25.0,21.0,96.0,180.0,38.0,18.0,27.0,21.0,104.0,-220.0,5.0,Home,220.0,29,11,2018.0
8100,2018-11-30,Washington,Philadelphia,19.0,27.0,24.0,28.0,98.0,340.0,31.0,37.0,30.0,25.0,123.0,-440.0,8.5,Home,233.5,30,11,2018.0
8101,2018-11-30,Chicago,Detroit,21.0,19.0,25.0,23.0,88.0,340.0,34.0,21.0,24.0,28.0,107.0,-440.0,8.5,Home,217.0,30,11,2018.0
8102,2018-11-30,Cleveland,Boston,26.0,26.0,20.0,23.0,95.0,850.0,30.0,32.0,39.0,27.0,128.0,-1500.0,12.5,Home,206.5,30,11,2018.0
8103,2018-11-30,Utah,Charlotte,33.0,24.0,34.0,28.0,119.0,110.0,19.0,34.0,30.0,28.0,111.0,-130.0,2.0,Home,218.0,30,11,2018.0
8104,2018-11-30,Memphis,Brooklyn,26.0,32.0,27.0,26.0,131.0,-145.0,26.0,32.0,22.0,31.0,125.0,125.0,2.5,Away,206.5,30,11,2018.0
8105,2018-11-30,NewOrleans,Miami,17.0,24.0,34.0,26.0,101.0,-150.0,37.0,24.0,20.0,25.0,106.0,130.0,3.0,Away,228.5,30,11,2018.0
8106,2018-11-30,Houston,SanAntonio,39.0,31.0,40.0,26.0,136.0,-180.0,23.0,24.0,27.0,31.0,105.0,150.0,3.5,Away,216.0,30,11,2018.0
8107,2018-11-30,Atlanta,OklahomaCity,26.0,20.0,30.0,33.0,109.0,850.0,28.0,38.0,25.0,33.0,124.0,-1500.0,13.0,Home,230.0,30,11,2018.0
8108,2018-11-30,Orlando,Phoenix,21.0,30.0,24.0,24.0,99.0,-190.0,25.0,23.0,23.0,14.0,85.0,160.0,4.5,Away,215.5,30,11,2018.0
8109,2018-11-30,Dallas,LALakers,32.0,26.0,17.0,28.0,103.0,150.0,22.0,31.0,25.0,36.0,114.0,-180.0,4.0,Home,223.0,30,11,2018.0
8110,2018-11-30,Denver,Portland,38.0,30.0,23.0,22.0,113.0,105.0,26.0,27.0,32.0,27.0,112.0,-125.0,1.5,Home,214.5,30,11,2018.0
8111,2018-12-01,Milwaukee,NewYork,35.0,31.0,31.0,27.0,134.0,-425.0,28.0,33.0,32.0,31.0,136.0,325.0,8.5,Away,230.0,1,12,2018.0
8112,2018-12-01,GoldenState,Detroit,24.0,22.0,32.0,24.0,102.0,-210.0,24.0,30.0,31.0,26.0,111.0,175.0,4.5,Away,229.5,1,12,2018.0
8113,2018-12-01,Brooklyn,Washington,19.0,20.0,19.0,30.0,88.0,225.0,24.0,18.0,26.0,34.0,102.0,-275.0,6.5,Home,227.5,1,12,2018.0
8114,2018-12-01,Boston,Minnesota,29.0,28.0,27.0,34.0,118.0,105.0,26.0,22.0,29.0,32.0,109.0,-125.0,1.5,Home,216.5,1,12,2018.0
8115,2018-12-01,Chicago,Houston,22.0,24.0,29.0,30.0,105.0,900.0,38.0,18.0,31.0,34.0,121.0,-1600.0,13.5,Home,219.0,1,12,2018.0
8116,2018-12-01,Toronto,Cleveland,21.0,26.0,30.0,29.0,106.0,-1200.0,21.0,19.0,27.0,28.0,95.0,750.0,12.5,Away,213.0,1,12,2018.0
8117,2018-12-01,Indiana,Sacramento,30.0,30.0,31.0,19.0,110.0,-125.0,26.0,32.0,31.0,22.0,111.0,105.0,1.5,Away,225.0,1,12,2018.0
8118,2018-12-02,Phoenix,LALakers,31.0,15.0,28.0,22.0,96.0,600.0,21.0,40.0,34.0,25.0,120.0,-900.0,12.0,Home,221.0,2,12,2018.0
8119,2018-12-02,NewOrleans,Charlotte,29.0,36.0,22.0,32.0,119.0,130.0,30.0,26.0,21.0,32.0,109.0,-150.0,3.0,Home,232.5,2,12,2018.0
8120,2018-12-02,Memphis,Philadelphia,25.0,19.0,24.0,27.0,95.0,225.0,26.0,28.0,24.0,25.0,103.0,-275.0,6.5,Home,212.0,2,12,2018.0
8121,2018-12-02,Utah,Miami,35.0,20.0,22.0,23.0,100.0,-180.0,27.0,26.0,27.0,22.0,102.0,150.0,4.0,Away,208.5,2,12,2018.0
8122,2018-12-02,LAClippers,Dallas,35.0,23.0,22.0,30.0,110.0,-160.0,34.0,28.0,26.0,26.0,114.0,140.0,3.0,Away,224.0,2,12,2018.0
8123,2018-12-03,OklahomaCity,Detroit,26.0,24.0,37.0,23.0,110.0,-135.0,17.0,23.0,19.0,24.0,83.0,115.0,2.0,Away,218.0,3,12,2018.0
8124,2018-12-03,Washington,NewYork,26.0,26.0,34.0,24.0,110.0,-130.0,32.0,29.0,19.0,27.0,107.0,110.0,2.0,Away,229.0,3,12,2018.0
8125,2018-12-03,GoldenState,Atlanta,34.0,27.0,36.0,31.0,128.0,-800.0,17.0,30.0,30.0,34.0,111.0,550.0,11.0,Away,236.0,3,12,2018.0
8126,2018-12-03,Denver,Toronto,27.0,32.0,27.0,20.0,106.0,240.0,24.0,23.0,31.0,25.0,103.0,-300.0,7.0,Home,219.5,3,12,2018.0
8127,2018-12-03,Cleveland,Brooklyn,30.0,26.0,24.0,19.0,99.0,210.0,29.0,21.0,26.0,21.0,97.0,-260.0,6.0,Home,211.0,3,12,2018.0
8128,2018-12-03,Houston,Minnesota,24.0,38.0,20.0,9.0,91.0,-140.0,24.0,24.0,38.0,17.0,103.0,120.0,2.5,Away,222.5,3,12,2018.0
8129,2018-12-03,LAClippers,NewOrleans,36.0,41.0,24.0,28.0,129.0,105.0,29.0,36.0,32.0,29.0,126.0,-125.0,1.5,Home,235.0,3,12,2018.0
8130,2018-12-04,Chicago,Indiana,21.0,24.0,22.0,23.0,90.0,320.0,23.0,20.0,27.0,26.0,96.0,-420.0,8.5,Home,210.5,4,12,2018.0
8131,2018-12-04,Orlando,Miami,27.0,19.0,30.0,29.0,105.0,125.0,25.0,25.0,12.0,28.0,90.0,-145.0,2.5,Home,208.0,4,12,2018.0
8132,2018-12-04,Portland,Dallas,20.0,25.0,28.0,29.0,102.0,105.0,34.0,26.0,27.0,24.0,111.0,-125.0,1.5,Home,217.0,4,12,2018.0
8133,2018-12-04,Sacramento,Phoenix,36.0,32.0,31.0,23.0,122.0,-240.0,9.0,31.0,27.0,38.0,105.0,190.0,5.5,Away,223.0,4,12,2018.0
8134,2018-12-04,SanAntonio,Utah,20.0,27.0,31.0,27.0,105.0,275.0,34.0,29.0,41.0,35.0,139.0,-350.0,8.0,Home,215.5,4,12,2018.0
8135,2018-12-05,GoldenState,Cleveland,31.0,27.0,37.0,34.0,129.0,-850.0,25.0,39.0,22.0,19.0,105.0,575.0,11.0,Away,219.5,5,12,2018.0
8136,2018-12-05,Denver,Orlando,31.0,25.0,32.0,24.0,124.0,-200.0,28.0,26.0,32.0,26.0,118.0,170.0,4.5,Away,206.5,5,12,2018.0
8137,2018-12-05,Washington,Atlanta,33.0,39.0,31.0,28.0,131.0,-160.0,25.0,24.0,45.0,23.0,117.0,140.0,3.5,Away,228.5,5,12,2018.0
8138,2018-12-05,OklahomaCity,Brooklyn,24.0,22.0,29.0,39.0,114.0,-270.0,26.0,36.0,31.0,19.0,112.0,220.0,6.0,Away,221.0,5,12,2018.0
8139,2018-12-05,Charlotte,Minnesota,31.0,33.0,22.0,18.0,104.0,170.0,31.0,31.0,24.0,35.0,121.0,-200.0,4.5,Home,222.5,5,12,2018.0
8140,2018-12-05,Philadelphia,Toronto,29.0,20.0,28.0,25.0,102.0,220.0,23.0,30.0,25.0,35.0,113.0,-270.0,6.5,Home,229.0,5,12,2018.0
8141,2018-12-05,Detroit,Milwaukee,21.0,24.0,19.0,28.0,92.0,260.0,30.0,26.0,28.0,31.0,115.0,-330.0,7.5,Home,226.0,5,12,2018.0
8142,2018-12-05,Dallas,NewOrleans,31.0,22.0,27.0,26.0,106.0,180.0,32.0,37.0,28.0,35.0,132.0,-220.0,5.5,Home,227.0,5,12,2018.0
8143,2018-12-05,LAClippers,Memphis,15.0,27.0,27.0,17.0,86.0,110.0,27.0,24.0,18.0,27.0,96.0,-130.0,2.0,Home,209.5,5,12,2018.0
8144,2018-12-05,SanAntonio,LALakers,23.0,22.0,37.0,31.0,113.0,300.0,31.0,19.0,28.0,43.0,121.0,-400.0,7.5,Home,225.5,5,12,2018.0
8145,2018-12-06,NewYork,Boston,30.0,28.0,26.0,16.0,100.0,850.0,38.0,31.0,30.0,29.0,128.0,-1500.0,13.5,Home,218.0,6,12,2018.0
8146,2018-12-06,Phoenix,Portland,9.0,32.0,18.0,27.0,86.0,800.0,34.0,28.0,25.0,21.0,108.0,-1400.0,13.0,Home,211.0,6,12,2018.0
8147,2018-12-06,Houston,Utah,18.0,27.0,11.0,35.0,91.0,105.0,27.0,26.0,38.0,27.0,118.0,-125.0,1.5,Home,216.0,6,12,2018.0
8148,2018-12-07,Philadelphia,Detroit,28.0,28.0,33.0,28.0,117.0,115.0,27.0,41.0,22.0,21.0,111.0,-135.0,2.0,Home,221.0,7,12,2018.0
8149,2018-12-07,Indiana,Orlando,28.0,29.0,29.0,26.0,112.0,145.0,25.0,20.0,25.0,20.0,90.0,-170.0,3.5,Home,206.5,7,12,2018.0
8150,2018-12-07,Denver,Charlotte,25.0,28.0,26.0,28.0,107.0,100.0,24.0,40.0,23.0,26.0,113.0,-120.0,1.0,Home,218.5,7,12,2018.0
8151,2018-12-07,Sacramento,Cleveland,38.0,28.0,30.0,33.0,129.0,-155.0,27.0,39.0,23.0,21.0,110.0,135.0,3.0,Away,222.5,7,12,2018.0
8152,2018-12-07,Toronto,Brooklyn,20.0,33.0,26.0,19.0,105.0,-420.0,24.0,29.0,27.0,18.0,106.0,320.0,8.5,Away,221.5,7,12,2018.0
8153,2018-12-07,Memphis,NewOrleans,31.0,27.0,27.0,22.0,107.0,190.0,30.0,30.0,24.0,19.0,103.0,-240.0,5.0,Home,214.0,7,12,2018.0
8154,2018-12-07,OklahomaCity,Chicago,28.0,34.0,29.0,21.0,112.0,-500.0,34.0,36.0,17.0,27.0,114.0,375.0,8.5,Away,218.5,7,12,2018.0
8155,2018-12-07,LALakers,SanAntonio,36.0,36.0,27.0,21.0,120.0,-120.0,32.0,36.0,21.0,44.0,133.0,100.0,1.0,Away,223.5,7,12,2018.0
8156,2018-12-07,Miami,Phoenix,34.0,26.0,29.0,26.0,115.0,-420.0,36.0,14.0,23.0,25.0,98.0,320.0,8.5,Away,210.5,7,12,2018.0
8157,2018-12-07,GoldenState,Milwaukee,27.0,30.0,26.0,22.0,105.0,110.0,22.0,29.0,25.0,19.0,95.0,-130.0,2.0,Home,241.5,7,12,2018.0
8158,2018-12-08,Houston,Dallas,30.0,27.0,27.0,20.0,104.0,-169.0,32.0,24.0,28.0,23.0,107.0,146.0,3.5,Away,219.0,8,12,2018.0
8159,2018-12-08,Sacramento,Indiana,31.0,21.0,18.0,27.0,97.0,172.0,24.0,30.0,19.0,34.0,107.0,-205.0,5.0,Home,222.5,8,12,2018.0
8160,2018-12-08,Denver,Atlanta,35.0,21.0,21.0,21.0,98.0,-230.0,25.0,26.0,35.0,20.0,106.0,192.0,5.5,Away,225.0,8,12,2018.0
8161,2018-12-08,Washington,Cleveland,25.0,21.0,20.0,35.0,101.0,-350.0,38.0,24.0,25.0,29.0,116.0,281.0,7.5,Away,216.5,8,12,2018.0
8162,2018-12-08,Brooklyn,NewYork,30.0,26.0,38.0,18.0,112.0,105.0,23.0,22.0,32.0,27.0,104.0,-125.0,2.0,Home,219.5,8,12,2018.0
8163,2018-12-08,Boston,Chicago,35.0,29.0,29.0,40.0,133.0,-345.0,17.0,26.0,17.0,17.0,77.0,278.0,7.5,Away,214.0,8,12,2018.0
8164,2018-12-08,LALakers,Memphis,27.0,36.0,28.0,20.0,111.0,120.0,16.0,24.0,26.0,22.0,88.0,-140.0,2.5,Home,208.5,8,12,2018.0
8165,2018-12-08,Minnesota,Portland,27.0,24.0,29.0,25.0,105.0,144.0,30.0,23.0,28.0,32.0,113.0,-165.0,3.5,Home,220.5,8,12,2018.0
8166,2018-12-08,Miami,LAClippers,34.0,31.0,26.0,30.0,121.0,428.0,30.0,32.0,28.0,8.0,98.0,-570.0,9.5,Home,219.0,8,12,2018.0
8167,2018-12-09,NewOrleans,Detroit,28.0,28.0,35.0,25.0,116.0,-140.0,20.0,30.0,34.0,24.0,108.0,120.0,2.5,Away,224.5,9,12,2018.0
8168,2018-12-09,Milwaukee,Toronto,25.0,26.0,28.0,25.0,104.0,175.0,30.0,19.0,25.0,25.0,99.0,-210.0,5.0,Home,229.5,9,12,2018.0
8169,2018-12-09,Utah,SanAntonio,18.0,18.0,36.0,25.0,97.0,-180.0,23.0,31.0,28.0,28.0,110.0,150.0,4.0,Away,218.0,9,12,2018.0
8170,2018-12-09,Charlotte,NewYork,27.0,34.0,38.0,20.0,119.0,-250.0,24.0,23.0,31.0,29.0,107.0,200.0,6.0,Away,225.5,9,12,2018.0
8171,2018-12-10,Washington,Indiana,33.0,17.0,25.0,26.0,101.0,200.0,29.0,30.0,28.0,22.0,109.0,-250.0,6.0,Home,216.5,10,12,2018.0
8172,2018-12-10,Detroit,Philadelphia,29.0,18.0,29.0,26.0,102.0,600.0,38.0,18.0,31.0,29.0,116.0,-900.0,11.5,Home,218.0,10,12,2018.0
8173,2018-12-10,NewOrleans,Boston,21.0,32.0,19.0,28.0,100.0,120.0,28.0,31.0,24.0,30.0,113.0,-140.0,2.5,Home,222.5,10,12,2018.0
8174,2018-12-10,Cleveland,Milwaukee,18.0,23.0,25.0,26.0,92.0,425.0,31.0,28.0,25.0,24.0,108.0,-600.0,10.0,Home,217.0,10,12,2018.0
8175,2018-12-10,Utah,OklahomaCity,22.0,24.0,29.0,38.0,113.0,180.0,30.0,27.0,42.0,23.0,122.0,-220.0,5.0,Home,217.5,10,12,2018.0
8176,2018-12-10,Sacramento,Chicago,26.0,19.0,36.0,27.0,108.0,-130.0,33.0,23.0,18.0,15.0,89.0,110.0,2.0,Away,226.5,10,12,2018.0
8177,2018-12-10,Orlando,Dallas,19.0,21.0,13.0,23.0,76.0,160.0,24.0,28.0,23.0,26.0,101.0,-190.0,4.5,Home,210.5,10,12,2018.0
8178,2018-12-10,LAClippers,Phoenix,21.0,37.0,30.0,23.0,123.0,-600.0,29.0,27.0,30.0,25.0,119.0,425.0,9.5,Away,222.5,10,12,2018.0
8179,2018-12-10,Memphis,Denver,22.0,28.0,33.0,16.0,99.0,140.0,26.0,29.0,29.0,21.0,105.0,-160.0,3.0,Home,197.5,10,12,2018.0
8180,2018-12-10,Minnesota,GoldenState,24.0,33.0,20.0,31.0,108.0,425.0,30.0,33.0,28.0,25.0,116.0,-600.0,10.0,Home,228.5,10,12,2018.0
8181,2018-12-10,Miami,LALakers,23.0,35.0,25.0,22.0,105.0,180.0,27.0,28.0,29.0,24.0,108.0,-220.0,5.0,Home,222.0,10,12,2018.0
8182,2018-12-11,Portland,Houston,29.0,25.0,24.0,26.0,104.0,225.0,27.0,24.0,30.0,30.0,111.0,-275.0,6.5,Home,220.5,11,12,2018.0
8183,2018-12-11,Phoenix,SanAntonio,20.0,26.0,18.0,22.0,86.0,775.0,29.0,30.0,29.0,23.0,111.0,-1300.0,12.5,Home,217.5,11,12,2018.0
8184,2018-12-11,Toronto,LAClippers,36.0,34.0,33.0,20.0,123.0,-160.0,23.0,34.0,17.0,25.0,99.0,140.0,3.0,Away,219.0,11,12,2018.0
8185,2018-12-12,Brooklyn,Philadelphia,31.0,26.0,37.0,33.0,127.0,210.0,29.0,27.0,28.0,40.0,124.0,-260.0,6.0,Home,224.5,12,12,2018.0
8186,2018-12-12,Boston,Washington,24.0,22.0,38.0,29.0,130.0,-180.0,28.0,27.0,22.0,36.0,125.0,150.0,3.5,Away,220.0,12,12,2018.0
8187,2018-12-12,NewYork,Cleveland,23.0,31.0,32.0,20.0,106.0,-115.0,39.0,26.0,21.0,27.0,113.0,-105.0,1.0,Away,215.0,12,12,2018.0
8188,2018-12-12,Detroit,Charlotte,25.0,30.0,38.0,14.0,107.0,185.0,37.0,23.0,22.0,26.0,108.0,-230.0,5.5,Home,216.5,12,12,2018.0
8189,2018-12-12,Milwaukee,Indiana,23.0,20.0,27.0,27.0,97.0,-130.0,29.0,29.0,27.0,28.0,113.0,110.0,2.0,Away,218.5,12,12,2018.0
8190,2018-12-12,Portland,Memphis,26.0,14.0,23.0,20.0,83.0,145.0,15.0,27.0,26.0,24.0,92.0,-170.0,3.5,Home,201.5,12,12,2018.0
8191,2018-12-12,OklahomaCity,NewOrleans,28.0,28.0,28.0,30.0,114.0,-140.0,25.0,32.0,32.0,29.0,118.0,120.0,2.5,Away,234.5,12,12,2018.0
8192,2018-12-12,Atlanta,Dallas,26.0,26.0,26.0,29.0,107.0,400.0,28.0,23.0,30.0,33.0,114.0,-550.0,9.5,Home,226.0,12,12,2018.0
8193,2018-12-12,Miami,Utah,15.0,18.0,20.0,31.0,84.0,325.0,40.0,20.0,32.0,19.0,111.0,-425.0,8.5,Home,211.0,12,12,2018.0
8194,2018-12-12,Minnesota,Sacramento,31.0,19.0,42.0,38.0,130.0,-150.0,35.0,28.0,33.0,45.0,141.0,130.0,3.0,Away,227.0,12,12,2018.0
8195,2018-12-12,Toronto,GoldenState,31.0,26.0,25.0,31.0,113.0,275.0,22.0,19.0,26.0,26.0,93.0,-350.0,8.0,Home,226.5,12,12,2018.0
8196,2018-12-13,LALakers,Houston,24.0,32.0,32.0,23.0,111.0,200.0,29.0,33.0,28.0,36.0,126.0,-250.0,6.0,Home,226.5,13,12,2018.0
8197,2018-12-13,LAClippers,SanAntonio,27.0,30.0,20.0,10.0,87.0,130.0,38.0,28.0,32.0,27.0,125.0,-150.0,3.0,Home,221.5,13,12,2018.0
8198,2018-12-13,Chicago,Orlando,26.0,20.0,25.0,20.0,91.0,190.0,24.0,27.0,26.0,20.0,97.0,-240.0,5.5,Home,212.5,13,12,2018.0
8199,2018-12-13,Dallas,Phoenix,21.0,19.0,27.0,22.0,89.0,-260.0,25.0,25.0,28.0,21.0,99.0,210.0,6.0,Away,210.0,13,12,2018.0
8200,2018-12-14,Atlanta,Boston,19.0,37.0,26.0,26.0,108.0,650.0,42.0,25.0,41.0,21.0,129.0,-1000.0,12.0,Home,221.5,14,12,2018.0
8201,2018-12-14,NewYork,Charlotte,16.0,37.0,25.0,35.0,126.0,425.0,33.0,39.0,21.0,20.0,124.0,-600.0,10.0,Home,224.0,14,12,2018.0
8202,2018-12-14,Milwaukee,Cleveland,27.0,34.0,30.0,23.0,114.0,-550.0,16.0,31.0,30.0,25.0,102.0,400.0,9.5,Away,220.5,14,12,2018.0
8203,2018-12-14,Indiana,Philadelphia,24.0,25.0,31.0,33.0,113.0,130.0,34.0,25.0,18.0,24.0,101.0,-150.0,3.0,Home,219.5,14,12,2018.0
8204,2018-12-14,Washington,Brooklyn,31.0,28.0,26.0,33.0,118.0,130.0,27.0,43.0,31.0,24.0,125.0,-150.0,3.0,Home,224.0,14,12,2018.0
8205,2018-12-14,Miami,Memphis,29.0,22.0,20.0,29.0,100.0,160.0,28.0,21.0,24.0,24.0,97.0,-190.0,4.0,Home,195.0,14,12,2018.0
8206,2018-12-14,Toronto,Portland,23.0,27.0,39.0,33.0,122.0,-125.0,28.0,30.0,33.0,37.0,128.0,105.0,1.5,Away,216.0,14,12,2018.0
8207,2018-12-14,GoldenState,Sacramento,42.0,34.0,27.0,27.0,130.0,-370.0,38.0,26.0,33.0,28.0,125.0,285.0,7.0,Away,236.5,14,12,2018.0
8208,2018-12-14,OklahomaCity,Denver,32.0,20.0,24.0,22.0,98.0,-130.0,39.0,21.0,22.0,27.0,109.0,110.0,2.0,Away,217.5,14,12,2018.0
8209,2018-12-15,Utah,Orlando,14.0,21.0,24.0,30.0,89.0,-260.0,14.0,19.0,22.0,41.0,96.0,210.0,6.0,Away,207.0,15,12,2018.0
8210,2018-12-15,LALakers,Charlotte,32.0,25.0,40.0,31.0,128.0,-120.0,22.0,28.0,17.0,33.0,100.0,100.0,1.0,Away,226.5,15,12,2018.0
8211,2018-12-15,Boston,Detroit,33.0,23.0,22.0,26.0,104.0,-130.0,33.0,24.0,28.0,28.0,113.0,110.0,2.0,Away,215.5,15,12,2018.0
8212,2018-12-15,Houston,Memphis,36.0,25.0,18.0,26.0,105.0,-200.0,29.0,11.0,25.0,32.0,97.0,170.0,5.0,Away,201.5,15,12,2018.0
8213,2018-12-15,Chicago,SanAntonio,21.0,22.0,31.0,24.0,98.0,500.0,28.0,34.0,16.0,15.0,93.0,-700.0,9.5,Home,213.5,15,12,2018.0
